"x"
50.04759598
43.89248657
51.19988632
46.24049759
53.12453461
43.63124466
33.20572281
48.34818268
51.57919693
42.81207275
51.96643066
47.07258606
47.05237389
43.90332413
45.90595627
46.10753822
43.2395668
50.57957458
44.04624557
46.67351913
51.85971832
48.2286644
45.09930801
49.25438309
44.85830688
56.22292328
40.95830536
45.03813171
47.04343033
51.61736679
50.18092346
45.69379807
40.27146149
46.29841232
51.17950058
45.4099865
48.40180969
47.16241837
45.85984039
48.94337845
34.15273666
46.78176498
45.64098167
46.82180023
45.36058044
53.26309776
44.70045853
46.58364105
45.61927795
44.81847763
45.35971069
50.19779968
46.32625008
47.19576836
44.91444016
46.10786438
46.46121597
45.36347198
47.74570656
45.15874863
46.19026184
45.17939758
47.86594963
43.6059227
46.82138062
44.64616203
46.54453278
48.50581741
46.50130081
45.50500107
45.08276749
44.49111557
49.9396534
42.19335175
45.88526154
49.54652786
45.94674301
50.11714172
44.67920303
48.49697113
45.43233299
45.81718445
47.10549927
45.13440704
44.04530716
43.64897537
45.97901535
43.05450821
43.05657959
46.23451805
43.99985504
44.70460892
45.03086472
49.04607773
32.56308174
48.89979172
50.89646912
37.90138245
52.77832603
44.33135223
45.86745071
44.8300209
49.57649612
49.125494
45.85395432
43.6106987
47.83291817
44.81956482
44.61845779
51.47159576
47.00331497
46.24825859
42.97120476
48.0163784
45.72250366
46.6872139
48.01110649
46.51634598
46.02746582
39.74303818
40.05452728
45.3000145
45.36993408
45.77639771
43.34334946
41.1529541
44.18638229
43.40613937
46.76436424
43.12865067
47.6648922
46.48392487
44.04349136
41.76353836
47.37149429
49.60490036
43.66716385
44.47709656
48.99599075
45.32199097
47.97738266
46.45771408
46.07931709
52.06305313
45.52350044
48.40729141
51.0906868
45.40487289
44.69558334
45.33521271
44.21291733
42.2061615
45.67963791
47.64044189
49.61545181
39.48006248
45.33783722
45.9405632
45.80657578
45.64020538
44.98585892
45.99097824
49.05795288
43.98333168
45.17609406
39.93134689
47.38180542
51.71849823
44.70545578
44.97828674
49.30040741
47.18397713
44.04839325
43.16584015
47.60833549
43.45909119
46.11426544
42.45166779
47.51806641
45.04009247
48.78217316
45.91619492
43.95112228
44.95786858
44.63368225
45.28672791
46.66096878
45.28641891
52.09051895
43.05619812
47.02848434
51.41808701
43.59772873
46.08940697
46.55769348
44.48224258
47.27694511
47.19393349
45.61180496
44.22192383
39.16347885
45.9256897
45.30495071
47.88934135
45.75033569
45.35689545
46.13983345
48.02910042
46.55213547
49.93463898
44.51301575
51.62732124
45.97224808
45.72716522
50.07819366
42.2951889
43.34896469
44.62138748
44.83750534
47.4645195
45.38216019
45.05112839
44.46306038
44.31915283
45.12054253
44.69218445
46.75675392
43.27126312
45.97717857
47.12847328
44.21370316
52.80309105
44.96014404
50.56417084
45.63217926
43.59981537
41.20823288
33.77127075
44.30672836
47.57917023
44.10559654
45.31758118
48.63920593
42.88466644
43.82456589
42.6185112
47.08363724
49.27587891
46.0223732
46.47596359
42.91073227
45.84027863
47.39908218
43.25039291
46.85144997
48.041996
45.20210648
45.07537842
43.76568794
45.71398544
46.02516937
45.7562561
46.37932968
46.09042358
45.88596344
43.23427963
46.09714317
45.9662323
45.25079727
46.374
48.9269104
46.39077187
46.7469101
45.45290375
45.70916367
46.88434982
49.09762192
47.93602371
45.76222038
45.21003723
46.25809097
46.29762268
42.74436569
45.77141571
47.02897263
50.26064682
48.8298893
45.00835037
47.16589355
47.60272598
50.80140686
45.43811417
44.26714897
39.97398758
45.33680725
46.24984741
46.34106445
51.01834488
46.76060677
48.01692772
46.10886765
46.71484756
46.21665955
44.48069763
44.07609177
45.15607262
44.39213943
47.47387123
45.50746918
45.85516739
42.21068192
46.60211945
45.15755081
46.18062973
46.60528946
45.49145889
46.88136101
44.05449295
51.68767166
45.06605911
46.04919052
45.01700974
46.48372841
47.85009384
39.53115463
45.84865952
46.32799149
39.35965347
45.3637619
43.89403915
46.87367249
46.36179733
47.29230309
45.87928581
51.70046616
45.94536209
51.68683815
45.37357712
47.56046295
46.57975769
44.88171387
45.77753448
44.90665436
47.2044487
44.8216629
46.22899246
46.34280396
45.52965164
47.85559082
51.64152527
47.26245117
43.29563522
47.6414566
50.03237534
46.3918457
45.98499298
45.68368912
45.81921387
50.86728287
49.15836334
51.67203522
